<?xml version="1.0" encoding="UTF-8" standalone="no"?>
<!DOCTYPE log SYSTEM "logger.dtd">
<log>
</log>
[15/05/2017 17:35:32] >> Logger created
[15/05/2017 17:35:32] >> Similarities
[15/05/2017 17:35:32] >> === Experiment #0 ===
[15/05/2017 17:35:33] >> ex0ep100 mean: 2864.54
[15/05/2017 17:35:33] >> ex0ep200 mean: 2672.57
[15/05/2017 17:35:33] >> ex0ep300 mean: 2521.72
[15/05/2017 17:35:33] >> ex0ep400 mean: 2380.0
[15/05/2017 17:35:33] >> ex0ep500 mean: 2453.1
[15/05/2017 17:35:34] >> ex0ep600 mean: 2675.2
[15/05/2017 17:35:34] >> ex0ep700 mean: 2297.57
[15/05/2017 17:35:34] >> ex0ep800 mean: 2476.74
[15/05/2017 17:35:34] >> ex0ep900 mean: 2352.52
[15/05/2017 17:35:34] >> ex0ep1000 mean: 2353.17
[15/05/2017 17:35:35] >> ex0ep1100 mean: 2566.84
[15/05/2017 17:35:35] >> ex0ep1200 mean: 2489.46
[15/05/2017 17:35:35] >> ex0ep1300 mean: 2261.24
[15/05/2017 17:35:35] >> ex0ep1400 mean: 2241.14
[15/05/2017 17:35:35] >> ex0ep1500 mean: 2280.04
[15/05/2017 17:35:36] >> ex0ep1600 mean: 2517.59
[15/05/2017 17:35:36] >> ex0ep1700 mean: 2495.35
[15/05/2017 17:35:36] >> ex0ep1800 mean: 2419.2
[15/05/2017 17:35:36] >> ex0ep1900 mean: 2044.53
[15/05/2017 17:35:36] >> ex0ep2000 mean: 2146.32
[15/05/2017 17:35:37] >> ex0ep2100 mean: 1978.08
[15/05/2017 17:35:37] >> ex0ep2200 mean: 2114.87
[15/05/2017 17:35:37] >> ex0ep2300 mean: 2039.6
[15/05/2017 17:35:37] >> ex0ep2400 mean: 2159.77
[15/05/2017 17:35:37] >> ex0ep2500 mean: 2160.74
[15/05/2017 17:35:37] >> ex0ep2600 mean: 2301.31
[15/05/2017 17:35:38] >> ex0ep2700 mean: 1804.23
[15/05/2017 17:35:38] >> ex0ep2800 mean: 2040.92
[15/05/2017 17:35:38] >> ex0ep2900 mean: 1913.67
[15/05/2017 17:35:38] >> ex0ep3000 mean: 1883.31
[15/05/2017 17:35:38] >> ex0ep3100 mean: 1787.78
[15/05/2017 17:35:38] >> ex0ep3200 mean: 1773.84
[15/05/2017 17:35:39] >> ex0ep3300 mean: 1864.67
[15/05/2017 17:35:39] >> ex0ep3400 mean: 1559.42
